text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,tag
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:54:21Z,FALSE,NA,1360059638410932224,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avijit52320764,53,TRUE,FALSE,NA,NA,onlinelearning
"eLearning #12 - Student motivation.
I always say this to my students: It takes two to tango.
#elearning… https://t.co/YSyBnqhzAd",FALSE,3,NA,2021-02-12T02:52:36Z,TRUE,NA,1360059201339355137,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",biopolimer,1,FALSE,FALSE,NA,NA,onlinelearning
Learning: Online learning for students with speech difficulties https://t.co/kBroK2Ohe9 #elearning #edtech… https://t.co/tsAgoCw4AN,FALSE,0,NA,2021-02-12T02:50:04Z,TRUE,NA,1360058561599066112,NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>",secureonline,0,FALSE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:48:04Z,FALSE,NA,1360058058785759234,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,43,TRUE,FALSE,NA,NA,onlinelearning
RT @TheQuietSpeaker: Wow! What a great resource. Get familiar with the big training platforms. #virtualtraining #onlinelearning #training,FALSE,0,NA,2021-02-12T02:47:20Z,FALSE,NA,1360057874177814529,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",waxenfelter,3,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:46:08Z,FALSE,NA,1360057572636594178,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,73,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:45:12Z,FALSE,NA,1360057335767441413,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,83,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:43:34Z,FALSE,NA,1360056924926955521,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,46,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:42:39Z,FALSE,NA,1360056694617776128,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,61,TRUE,FALSE,NA,NA,onlinelearning
"RT @GuwahatiNpc: Join @GuwahatiNpc
 in celebration of #National #ProductivityWeek 2021. Participant in host of #onlinelearning register at…",FALSE,0,NA,2021-02-12T02:41:46Z,FALSE,NA,1360056475263983617,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avijit52320764,68,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:41:09Z,FALSE,NA,1360056317394604035,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,54,TRUE,FALSE,NA,NA,onlinelearning
Modern JavaScript/Firebase BootCamp ($94.99 to Free) #udemy #onlinelearning  https://t.co/GY3k7EyJYv,FALSE,0,NA,2021-02-12T02:39:40Z,FALSE,NA,1360055942650286080,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",xfragrance,0,FALSE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:39:28Z,FALSE,NA,1360055896361951236,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,59,TRUE,FALSE,NA,NA,onlinelearning
"RT @PoetryFound: Forms &amp; Features, our long-standing Library program, is seeking early-career teaching artists to design and lead an origin…",FALSE,0,NA,2021-02-12T02:39:09Z,FALSE,NA,1360055814761951236,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",golfing2013,8,TRUE,FALSE,NA,NA,onlinelearning
RT @CurtisSChin: Who can relate?! #onlinelearning aka #onlinenotlearning https://t.co/Fttvaq68qf,FALSE,0,NA,2021-02-12T02:38:47Z,FALSE,NA,1360055722218827776,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FaryalZubair2,12,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:38:38Z,FALSE,NA,1360055684067446785,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,40,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:38:35Z,FALSE,NA,1360055673556324356,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,45,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:37:59Z,FALSE,NA,1360055522217529346,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,38,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:36:58Z,FALSE,NA,1360055266931138560,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avijit52320764,35,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:36:57Z,FALSE,NA,1360055261256249348,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,23,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:36:17Z,FALSE,NA,1360055091269496834,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,68,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:36:10Z,FALSE,NA,1360055064837058561,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,61,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:36:07Z,FALSE,NA,1360055052031774720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,65,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:35:48Z,FALSE,NA,1360054973271138304,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,41,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:34:46Z,FALSE,NA,1360054712016404480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitnpc1989,52,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:34:46Z,FALSE,NA,1360054711051685891,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,53,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:33:57Z,FALSE,NA,1360054506289909771,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,45,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:33:56Z,FALSE,NA,1360054502376697856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avijit52320764,59,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:33:26Z,FALSE,NA,1360054374844616704,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",roshanenvo11,59,TRUE,FALSE,NA,NA,onlinelearning
"Here's the Word of the day for you. Share the usage of the word in the comments below.
#Synonyms #WordOfTheDay… https://t.co/PLoepbhbps",FALSE,0,NA,2021-02-12T02:30:00Z,TRUE,NA,1360053511896055808,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",edugorilla,0,FALSE,FALSE,NA,NA,onlinelearning
"Life, work, and remote learning. With IPEVO Uplift you can have it all! Turn your smartphone into a Document Camera… https://t.co/n1zR1funSF",FALSE,1,NA,2021-02-12T02:30:00Z,TRUE,NA,1360053510864134148,NA,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",ipevo,1,FALSE,FALSE,NA,NA,onlinelearning
"Tune in tomorrow! 

#AdultEdu #OnlineLearning https://t.co/0U3jAUM1eD",FALSE,2,NA,2021-02-12T02:29:05Z,FALSE,NA,1360053282920493058,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",skillriseorg,2,FALSE,FALSE,NA,NA,onlinelearning
"RT @ScotMusicAcad: Jenna Reid has joined the team and recorded lessons on some of her favourite tunes from the Shetland Islands!

Join her…",FALSE,0,NA,2021-02-12T02:22:42Z,FALSE,NA,1360051675633881088,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tomgreid,9,TRUE,FALSE,NA,NA,onlinelearning
"""So children can build a society, not just hold down a job."" - Dr. Rob Loe;
Keynote Speaker for #PBLDownUnder'21… https://t.co/J3OByqBWtM",FALSE,1,NA,2021-02-12T02:20:47Z,TRUE,NA,1360051192584306689,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",i_on_the_Future,1,FALSE,FALSE,NA,NA,onlinelearning
RT @healingcentersa: Stressed or depressed. Anxious or burnt out? Do the course and heal instead of cope. https://t.co/ImagQkYGoq #elearnin…,FALSE,0,NA,2021-02-12T02:20:41Z,FALSE,NA,1360051167133327368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LauraNovia7,1,TRUE,FALSE,NA,NA,onlinelearning
RT @jerseygirljen75: Virtual programs can help improve student achievement in these 6 easy ways via @edmentum  blog: https://t.co/YDRVHSSP6…,FALSE,0,NA,2021-02-12T02:14:08Z,FALSE,NA,1360049517526212609,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schooloftech10,2,TRUE,FALSE,NA,NA,onlinelearning
"RT @eraser: Vol 16, No 05 (2020). International Journal of Online and Biomedical Engineering (iJOE) https://t.co/k2Aw0NkW88 #elearning #bio…",FALSE,0,NA,2021-02-12T02:07:22Z,FALSE,NA,1360047817641795584,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",chidambara09,2,TRUE,FALSE,NA,NA,onlinelearning
"RT @Robolinkinc: Check out our new private tutoring classes. Learn Python, VEX IQ, drones, and more!

https://t.co/NwUXQUmp79

#Python #pyt…",FALSE,0,NA,2021-02-12T02:06:20Z,FALSE,NA,1360047557699895297,NA,,PyScaleLLC,6,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:04:41Z,FALSE,NA,1360047141524103173,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlokSrivasnpc,52,TRUE,FALSE,NA,NA,onlinelearning
"RT @AMLF_LLMFA: An interactive session on Online Language Teaching (OLT) next week on Feb 19 at 3:00 PM.

All are welcome! 

To register: h…",FALSE,0,NA,2021-02-12T02:03:47Z,FALSE,NA,1360046915828801537,NA,,education_24x7,1,TRUE,FALSE,NA,NA,onlinelearning
"RT @swarupandas: #npcindia for #Higher #productivity and #SelfImprovement 
#npccertificate #NPC_INDIA_GOV #onlinelearning #EnergyEfficiency…",FALSE,0,NA,2021-02-12T02:02:08Z,FALSE,NA,1360046500034695168,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlokSrivasnpc,61,TRUE,FALSE,NA,NA,onlinelearning
"RT @Robolinkinc: Check out our new private tutoring classes. Learn Python, VEX IQ, drones, and more!

https://t.co/NwUXQUmp79

#Python #pyt…",FALSE,0,NA,2021-02-12T01:52:50Z,FALSE,NA,1360044157771915265,NA,,CalefybTech,6,TRUE,FALSE,NA,NA,onlinelearning
RT @ASER_ERad: There are so many Emergency Radiology #education resources for #onlinelearning! ASER is committed to increasing its stable o…,FALSE,0,NA,2021-02-12T01:48:50Z,FALSE,NA,1360043150618812423,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",drvenkimdrd,23,TRUE,FALSE,NA,NA,onlinelearning
The best part of the 9yos parent teacher interview is when his teacher complimented him on throwing the best shade… https://t.co/i8T7nqJqAj,FALSE,0,NA,2021-02-12T01:41:06Z,TRUE,NA,1360041206508449793,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pwndchemist,0,FALSE,FALSE,NA,NA,onlinelearning
"RT @lingoda: German is often stereotyped as a harsh-sounding language. But, if you’re willing to immerse yourself in it, you’ll quickly dis…",FALSE,0,NA,2021-02-12T01:40:08Z,FALSE,NA,1360040960869228545,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Nellinson,7,TRUE,FALSE,NA,NA,onlinelearning
RT @matrixlms: Why L&amp;D professionals should know a few marketing techniques for e-learning https://t.co/38HjythOkJ #onlinelearning #employe…,FALSE,0,NA,2021-02-12T01:39:00Z,FALSE,NA,1360040676419846144,NA,"<a href=""http://pragmatism.club"" rel=""nofollow"">behavioralscience</a>",ScalarHumanity,1,TRUE,FALSE,NA,NA,onlinelearning
RT @Catlin_Tucker: Looking for ways to foster collaboration in your socially distant classroom or online? Create virtual social learning sp…,FALSE,0,NA,2021-02-12T01:37:08Z,FALSE,NA,1360040206712381445,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kreceveur,76,TRUE,FALSE,NA,NA,onlinelearning
Why L&amp;D professionals should know a few marketing techniques for e-learning https://t.co/38HjythOkJ #onlinelearning… https://t.co/lAMBYoEOEq,FALSE,0,NA,2021-02-12T01:36:40Z,TRUE,NA,1360040091998109696,NA,"<a href=""http://blog.matrixlms.com/"" rel=""nofollow"">MATRIX LMS blog</a>",matrixlms,1,FALSE,FALSE,NA,NA,onlinelearning
3 Great Apps to Handwrite Your Notes https://t.co/EQuu6ZEWGw #InstructionalTechnology #OnlineLearning #HigherEducation,FALSE,0,NA,2021-02-12T01:36:25Z,FALSE,NA,1360040027867209728,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",BarbPittOnline,0,FALSE,FALSE,NA,NA,onlinelearning
"The philosophy by video based learning at VidVersity is the ease of video, the ability to add learner engagement an… https://t.co/CioJcIs89M",FALSE,0,NA,2021-02-12T01:30:08Z,TRUE,NA,1360038446719512577,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",vidversity,0,FALSE,FALSE,NA,NA,onlinelearning
"RT @Robolinkinc: Check out our new private tutoring classes. Learn Python, VEX IQ, drones, and more!

https://t.co/NwUXQUmp79

#Python #pyt…",FALSE,0,NA,2021-02-12T01:30:00Z,FALSE,NA,1360038411692867585,NA,,iPythonistaBot,6,TRUE,FALSE,NA,NA,onlinelearning
"Check out our new private tutoring classes. Learn Python, VEX IQ, drones, and more!

https://t.co/NwUXQUmp79… https://t.co/XDmYUgYEEI",FALSE,2,NA,2021-02-12T01:29:54Z,TRUE,NA,1360038388112363520,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Robolinkinc,6,FALSE,FALSE,NA,NA,onlinelearning
